customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,nps,sentiment_score,tenure_bucket,monthly_to_total_ratio,has_dependents,contract_payment,avg_monthly_charges,num_services,segment
9839-ETQOE,Male,0,No,Yes,43,No,No phone service,DSL,Yes,Yes,Yes,No,No,No,Month-to-month,Yes,Electronic check,40.45,1912.85,0,6,0.6842053699060697,24-48,0.021146456846513603,1,Month-to-month_Electronic check,44.48488268639808,5,0
6078-VESFR,Male,1,Yes,No,13,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),70.45,849.1,0,9,0.8627004609789278,12-24,0.08297020364742645,0,Month-to-month_Bank transfer (automatic),65.31537959112465,2,2
9027-TMATR,Female,0,Yes,No,43,Yes,No,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,78.8,3460.3,0,8,0.7000012694717754,24-48,0.022772591965213248,0,Two year_Electronic check,80.47209115181184,7,1
5940-NFXKV,Male,0,Yes,Yes,19,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,83.65,1465.75,1,4,0.3879035885632357,12-24,0.057069759469848366,1,Month-to-month_Electronic check,77.14473278185616,4,2
1941-HOSAM,Male,0,Yes,Yes,1,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,90.1,90.1,0,8,0.7205691570850077,0-6,0.999999988901221,1,Month-to-month_Electronic check,90.0999099000901,4,2
9110-HSGTV,Female,0,No,No,69,Yes,No,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),82.45,5555.3,0,7,0.8367288454628485,48-72,0.014841682714733373,0,Two year_Credit card (automatic),80.51159303606387,7,1
0704-VCUMB,Female,0,Yes,No,61,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),20.25,1278.8,0,8,0.7563559740578485,48-72,0.015835157948205225,0,Two year_Credit card (automatic),20.963934082558456,1,0
6171-ZTVYB,Male,0,Yes,No,43,Yes,Yes,DSL,Yes,Yes,No,Yes,No,No,Month-to-month,No,Bank transfer (automatic),66.25,2907.35,0,6,0.6281916882826365,24-48,0.022787074131842718,0,Month-to-month_Bank transfer (automatic),67.61278912528398,6,2
8053-WWDRO,Female,0,Yes,No,6,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),19.5,146.3,1,3,0.34670330533372146,0-6,0.13328776395565436,0,Month-to-month_Bank transfer (automatic),24.383329269445124,1,3
9564-KCLHR,Male,0,No,No,1,Yes,No,DSL,No,No,No,Yes,No,No,Month-to-month,No,Mailed check,51.25,51.25,1,3,0.3170311164119001,0-6,0.9999999804878054,0,Month-to-month_Mailed check,51.24994875005125,3,3
1935-IMVBB,Male,0,Yes,No,56,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,No,Mailed check,89.7,4952.95,0,6,0.70383601756546,48-72,0.01811041903953999,0,Month-to-month_Mailed check,88.44553413490118,4,1
2535-PBCGC,Female,0,Yes,No,70,No,No phone service,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),64.55,4504.9,0,7,0.6898759429942094,48-72,0.014328841924498025,0,Two year_Bank transfer (automatic),64.35571336634695,8,1
2082-CEFLT,Male,0,No,No,1,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,45.6,45.6,1,0,0.0,0-6,0.9999999780701759,0,Month-to-month_Electronic check,45.599954400045604,2,3
1470-PSXNM,Male,0,Yes,Yes,49,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,One year,Yes,Electronic check,93.65,4520.15,0,8,0.7556687693924371,48-72,0.020718338988591455,1,One year_Electronic check,92.24795730106209,6,1
1213-NGCUN,Female,0,No,No,6,Yes,No,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),49.65,267.35,1,0,0.03750028473018409,0-6,0.18571161329451424,0,Month-to-month_Bank transfer (automatic),44.55832590694568,3,3
2498-XLDZR,Female,0,Yes,Yes,32,Yes,No,DSL,Yes,Yes,Yes,Yes,No,Yes,Two year,No,Mailed check,73.6,2316.85,0,6,0.5905100876867471,24-48,0.031767270202314665,1,Two year_Mailed check,72.40156023745125,7,2
9866-OCCKE,Female,1,Yes,No,72,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Two year,Yes,Mailed check,109.75,8075.35,0,7,0.6556755505298391,48-72,0.01359074219524965,0,Two year_Mailed check,112.15763733114393,8,1
5338-YHWYT,Male,0,No,Yes,37,Yes,No,DSL,Yes,Yes,No,Yes,No,No,Two year,No,Credit card (automatic),61.45,2302.35,0,8,0.8220652607761787,24-48,0.02669012095177097,1,Two year_Credit card (automatic),62.225673993900706,5,2
7718-UPSKJ,Female,0,Yes,No,69,Yes,No,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,One year,Yes,Credit card (automatic),106.4,7251.9,0,10,1.0,48-72,0.014672016986628055,0,One year_Credit card (automatic),105.09999847681162,7,1
8731-WBBMB,Female,0,Yes,No,26,Yes,No,DSL,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,No,Bank transfer (automatic),81.9,2078.55,0,10,1.0,24-48,0.03940246804772439,0,Month-to-month_Bank transfer (automatic),79.94422769445279,7,2
1448-CYWKC,Female,0,Yes,Yes,58,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,Yes,Credit card (automatic),105.2,6225.4,0,9,0.9449798196167803,48-72,0.016898512542664165,1,One year_Credit card (automatic),107.3344809080262,7,1
7901-IIDQV,Male,0,No,No,24,Yes,Yes,DSL,No,No,No,Yes,No,No,One year,No,Bank transfer (automatic),54.6,1242.25,0,6,0.6044049306425157,12-24,0.043952505498931364,0,One year_Bank transfer (automatic),51.76041450998272,4,2
2690-DVRVK,Male,0,Yes,Yes,5,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,20.55,99.45,0,9,0.870318733140937,0-6,0.20663649867635497,1,One year_Electronic check,19.889996022000794,1,3
5688-KZTSN,Male,0,Yes,Yes,15,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,20.0,288.05,1,1,0.14057000357557553,12-24,0.06943238996899014,1,Month-to-month_Electronic check,19.203332053111197,1,3
1270-XKUCC,Female,0,Yes,Yes,30,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,19.7,599.25,0,10,0.9554955873235832,24-48,0.03287442631143191,1,Two year_Mailed check,19.97499933416669,1,3
0334-ZFJSR,Female,0,Yes,No,55,Yes,Yes,DSL,Yes,Yes,No,Yes,No,No,One year,Yes,Credit card (automatic),66.05,3462.1,0,6,0.5435557326400011,48-72,0.019078016227411683,0,One year_Credit card (automatic),62.94727158277688,6,1
2894-QOJRX,Female,0,Yes,No,25,No,No phone service,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),34.0,853.0,1,1,0.15779748246003328,24-48,0.03985932000016493,0,Month-to-month_Bank transfer (automatic),34.119998635200055,3,3
5747-PMBSQ,Male,1,Yes,No,10,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,No,Month-to-month,Yes,Mailed check,92.5,934.1,1,5,0.48260760144917036,6-12,0.09902580012950883,0,Month-to-month_Mailed check,93.40999065900094,6,2
5583-EJXRD,Male,0,Yes,Yes,44,No,No phone service,DSL,Yes,Yes,Yes,Yes,No,Yes,Two year,Yes,Credit card (automatic),54.05,2375.2,0,7,0.7832841954722486,24-48,0.022755978434339855,1,Two year_Credit card (automatic),53.9818169549587,7,2
4565-EVZMJ,Female,0,No,No,47,Yes,No,DSL,Yes,Yes,No,Yes,No,No,One year,Yes,Mailed check,58.9,2813.05,0,6,0.6428297393363303,24-48,0.020938127647593136,0,One year_Mailed check,59.85212638612498,5,2
3143-JQEGI,Female,0,Yes,Yes,13,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,No,Electronic check,88.35,1222.8,1,5,0.47880806430495804,12-24,0.07225220798801749,1,Month-to-month_Electronic check,94.06153122603607,4,2
6386-SZZKH,Female,0,Yes,Yes,49,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),107.95,5293.2,1,1,0.12431107161313337,48-72,0.020394090527394753,1,Two year_Bank transfer (automatic),108.02448759133699,8,1
3327-YBAKM,Female,0,Yes,No,64,Yes,No,Fiber optic,Yes,No,No,Yes,Yes,Yes,One year,Yes,Mailed check,96.9,6314.35,0,6,0.7264190137223439,48-72,0.015345997606191293,0,One year_Mailed check,98.66171720841068,6,1
9441-QHEVC,Male,0,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.1,19.1,0,6,0.6377136571406196,0-6,0.9999999476439817,0,Month-to-month_Mailed check,19.0999809000191,1,3
6705-LNMDD,Male,0,No,No,20,Yes,No,DSL,No,No,No,Yes,No,No,Month-to-month,No,Mailed check,50.0,1003.05,0,8,0.8290849453371221,12-24,0.04984796366098603,0,Month-to-month_Mailed check,50.15249749237512,3,3
2580-ASVVY,Female,0,Yes,No,37,No,No phone service,DSL,Yes,No,No,Yes,Yes,No,Two year,No,Electronic check,45.4,1593.1,0,9,0.870263946317669,24-48,0.028497897163707302,0,Two year_Electronic check,43.05675559306066,5,0
3370-GQEAL,Male,0,Yes,Yes,30,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,No,Electronic check,85.45,2509.95,0,7,0.7922277348099364,24-48,0.034044502864979585,1,Month-to-month_Electronic check,83.66499721116675,4,2
5032-USPKF,Female,0,No,No,38,Yes,Yes,DSL,Yes,Yes,Yes,No,Yes,Yes,One year,No,Bank transfer (automatic),84.1,3187.65,0,7,0.7658968856756486,24-48,0.02638307216087617,0,One year_Bank transfer (automatic),83.88552410827569,8,1
2982-IHMFT,Female,1,No,No,1,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,74.45,74.45,1,2,0.17072189841366492,0-6,0.9999999865681668,0,Month-to-month_Mailed check,74.44992555007445,3,2
3521-SYVOR,Female,0,No,No,37,Yes,No,DSL,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,64.75,2345.2,1,2,0.2940206427704896,24-48,0.027609585524642002,0,Month-to-month_Electronic check,63.38378207070859,4,2
4254-QPEDE,Female,0,Yes,No,52,No,No phone service,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),66.25,3330.1,0,8,0.8082375608251174,48-72,0.019894297462570404,0,Two year_Credit card (automatic),64.04038338383879,8,1
6283-GITPX,Male,0,No,Yes,71,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,No,Two year,Yes,Credit card (automatic),76.9,5522.7,0,10,0.9579809162664986,48-72,0.01392434859508495,1,Two year_Credit card (automatic),77.7845059466971,7,1
9526-JAWYF,Male,0,No,No,26,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,No,Electronic check,89.8,2335.3,1,4,0.3700740646590732,24-48,0.038453303627605316,0,Month-to-month_Electronic check,89.8192273146451,5,2
0771-CHWSK,Male,0,No,No,66,Yes,Yes,DSL,Yes,Yes,Yes,No,No,Yes,Two year,Yes,Credit card (automatic),74.6,4798.4,0,10,1.0,48-72,0.015546848946409876,0,Two year_Credit card (automatic),72.70302920146925,7,1
9788-HNGUT,Male,0,Yes,No,72,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),116.95,8594.4,0,6,0.558324992157225,48-72,0.013607698034347053,0,Two year_Credit card (automatic),119.36666500879632,9,1
9495-REDIY,Male,0,No,Yes,25,No,No phone service,DSL,Yes,No,No,No,Yes,No,One year,Yes,Credit card (automatic),40.65,970.55,0,7,0.6448441804473541,24-48,0.0418834680934692,1,One year_Credit card (automatic),38.82199844712006,4,3
5375-XLDOF,Male,0,Yes,Yes,69,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),114.35,7665.8,0,9,0.8780562758790762,48-72,0.014916903648031919,1,Two year_Bank transfer (automatic),111.09854911451379,9,1
1172-VIYBP,Male,0,Yes,Yes,53,Yes,Yes,DSL,Yes,Yes,No,No,No,Yes,Two year,No,Bank transfer (automatic),69.7,3686.05,0,6,0.5855243387795194,48-72,0.018909130364778252,1,Two year_Bank transfer (automatic),69.54811189531866,6,1
5649-VUKMC,Female,0,No,No,12,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,One year,No,Mailed check,95.5,1115.15,1,1,0.0663342237180719,6-12,0.0856387032366599,0,One year_Mailed check,92.92915892257011,5,2
6559-PDZLR,Male,0,No,No,26,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,98.65,2537.0,0,7,0.6773027553030985,24-48,0.03888450924758199,0,Month-to-month_Electronic check,97.57691932396463,6,2
8992-OBVDG,Male,0,No,No,21,Yes,No,DSL,No,No,Yes,No,No,Yes,Month-to-month,No,Mailed check,61.65,1393.6,0,8,0.8458465617030697,12-24,0.04423794485918632,0,Month-to-month_Mailed check,66.3619016018142,4,2
4273-MBHYA,Female,0,No,Yes,1,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,89.35,89.35,0,8,0.8128251218239725,0-6,0.9999999888080584,1,Month-to-month_Electronic check,89.34991065008936,4,2
4724-WXVWF,Male,0,No,No,48,Yes,Yes,Fiber optic,Yes,No,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,95.4,4445.3,0,6,0.5742179623425747,24-48,0.02146086877793155,0,Month-to-month_Electronic check,92.61041473728304,6,1
5701-GUXDC,Female,0,Yes,No,26,No,No phone service,DSL,Yes,No,Yes,No,No,No,One year,No,Credit card (automatic),35.4,978.6,0,8,0.7786075958859858,24-48,0.036174126265916484,0,One year_Credit card (automatic),37.63846009082846,4,3
1460-UZPRJ,Male,0,Yes,No,60,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,19.95,1258.15,0,7,0.6934171911869323,48-72,0.01585661485843769,0,Two year_Mailed check,20.969166317180562,1,0
6082-GLJIX,Male,0,No,No,18,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.25,331.35,0,8,0.796279289603824,12-24,0.058095669056599755,0,Month-to-month_Mailed check,18.408332310648206,1,3
5143-EGQFK,Female,1,No,No,10,No,No phone service,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,29.65,291.4,1,4,0.39649068718912933,6-12,0.10175017123627259,0,Month-to-month_Electronic check,29.139997086000292,3,3
4919-IKATY,Male,0,Yes,Yes,5,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,84.5,453.75,1,2,0.24401238315249923,0-6,0.18622589490638922,1,Month-to-month_Electronic check,90.74998185000362,5,2
2495-TTHBQ,Female,0,No,Yes,4,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,20.4,84.75,0,7,0.7098519202146032,0-6,0.24070796176155795,1,One year_Mailed check,21.187494703126323,1,3
0485-ZBSLN,Male,0,Yes,Yes,65,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),24.75,1715.1,0,6,0.6113228838299607,48-72,0.014430645435000498,1,Two year_Credit card (automatic),26.386153440213025,2,0
3810-PJUHR,Male,0,Yes,Yes,70,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,25.35,1715.15,0,9,0.9713392676850044,48-72,0.014780048383651547,1,Two year_Mailed check,24.502142507112254,2,0
9050-QLROH,Male,0,No,No,18,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,Yes,Credit card (automatic),90.7,1597.25,1,2,0.2938325715946034,12-24,0.05678509935402404,0,Month-to-month_Credit card (automatic),88.73610618132743,5,2
0847-HGRML,Male,0,No,Yes,62,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),20.0,1250.1,0,7,0.6384514356901,48-72,0.015998720089593858,1,Two year_Bank transfer (automatic),20.16290290059834,1,0
8232-CTLKO,Female,0,Yes,Yes,66,Yes,No,DSL,Yes,No,No,No,Yes,No,Two year,Yes,Electronic check,59.75,3996.8,0,9,0.8210545943802191,48-72,0.014949459563913766,1,Two year_Electronic check,60.55757484003675,4,0
9227-YBAXE,Female,0,Yes,Yes,65,Yes,Yes,DSL,Yes,Yes,No,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),82.5,5215.1,0,9,0.8825296942688807,48-72,0.01581944737093834,1,Two year_Bank transfer (automatic),80.23230645796453,8,1
6168-WFVVF,Female,1,No,No,3,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,70.3,235.5,1,4,0.4391564286447324,0-6,0.29851379915705395,0,Month-to-month_Electronic check,78.49997383334205,2,2
9860-LISIZ,Female,0,No,No,34,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.35,673.2,0,9,0.9187993199993716,24-48,0.030228758125031552,0,Month-to-month_Mailed check,19.79999941764708,1,3
0112-QAWRZ,Male,0,Yes,Yes,16,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),90.8,1442.2,0,7,0.752704985135594,12-24,0.06295936758912815,1,Month-to-month_Bank transfer (automatic),90.1374943664066,5,2
0877-SDMBN,Female,0,No,No,54,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,One year,Yes,Bank transfer (automatic),103.95,5639.05,1,1,0.0803818077153943,48-72,0.018433956070892443,0,One year_Bank transfer (automatic),104.4268499180213,7,1
2786-GCDPI,Female,1,No,No,50,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,104.95,5222.35,0,8,0.7021646583911,48-72,0.020096316788400563,0,Month-to-month_Electronic check,104.44699791106005,7,1
4043-MKDTV,Male,0,Yes,No,71,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,105.25,7291.75,0,8,0.7316609134360987,48-72,0.014434120750926167,0,Two year_Electronic check,102.70070277886335,7,1
8065-YKXKD,Female,0,No,No,10,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,74.75,799.65,1,2,0.22823670293293008,6-12,0.09347839668170026,0,Month-to-month_Electronic check,79.9649920035008,3,2
9637-EIHEQ,Female,0,No,No,1,Yes,No,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,50.8,50.8,1,6,0.6530876802779109,0-6,0.9999999803149611,0,Month-to-month_Electronic check,50.799949200050804,3,3
9229-RQABD,Male,0,No,No,18,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,23.75,424.5,0,9,0.8046601575948945,12-24,0.055948174190934806,0,One year_Mailed check,23.58333202314822,2,3
8313-KTIHG,Male,0,No,No,4,Yes,No,DSL,No,No,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,61.3,249.4,0,9,0.9705328766654021,0-6,0.24578989476427465,0,Month-to-month_Electronic check,62.34998441250389,4,2
5320-BRKGK,Female,0,Yes,Yes,58,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,No,Two year,No,Mailed check,75.8,4415.75,0,10,1.0,48-72,0.01716582686584027,1,Two year_Mailed check,76.13361937700657,7,1
6284-KMNUF,Female,0,Yes,No,56,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,One year,Yes,Electronic check,98.0,5270.6,0,8,0.7964788950860315,48-72,0.018593708492658574,0,One year_Electronic check,94.11785546218117,6,1
9689-PTNPG,Male,0,No,No,2,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,80.25,144.55,1,0,0.0,0-6,0.5551712171900988,0,Month-to-month_Electronic check,72.27496386251806,3,2
9465-RWMXL,Male,0,Yes,No,32,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,78.9,2447.95,1,6,0.6795580538414498,24-48,0.03223105045763556,0,Month-to-month_Electronic check,76.49843510942391,4,2
6229-UOLQL,Male,0,Yes,Yes,56,No,No phone service,DSL,Yes,Yes,No,Yes,Yes,No,One year,Yes,Mailed check,52.0,2884.9,0,10,1.0,48-72,0.018024888204781833,1,One year_Mailed check,51.516070508641604,6,0
2362-IBOOY,Male,0,No,No,36,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,84.75,3050.15,1,0,0.024541172593832344,24-48,0.027785518735870197,0,Month-to-month_Electronic check,84.72638653537815,4,2
3137-LUPIX,Female,0,No,No,4,Yes,Yes,DSL,No,No,No,Yes,Yes,No,Month-to-month,Yes,Mailed check,64.4,253.0,0,9,0.8634298748898318,0-6,0.25454545353934604,0,Month-to-month_Mailed check,63.24998418750395,5,2
0843-WTBXE,Male,0,No,No,53,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,No,Bank transfer (automatic),85.45,4517.25,1,4,0.48070906134501945,48-72,0.018916376109598454,0,Month-to-month_Bank transfer (automatic),85.23113046733717,4,1
6143-JQKEA,Male,0,No,No,10,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),45.8,436.2,0,10,1.0,6-12,0.10499770723292594,0,Month-to-month_Credit card (automatic),43.61999563800044,2,3
8676-OOQEJ,Male,0,No,No,4,No,No phone service,DSL,No,No,No,Yes,No,No,Month-to-month,No,Electronic check,30.5,118.4,0,7,0.7149508728529059,0-6,0.2576013491756643,0,Month-to-month_Electronic check,29.59999260000185,3,3
5515-IDEJJ,Male,0,Yes,Yes,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.9,19.9,1,3,0.3036529699088774,0-6,0.9999999497487462,1,Month-to-month_Mailed check,19.8999801000199,1,3
9701-CDXHR,Female,0,Yes,No,51,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Mailed check,69.15,3649.6,0,9,0.8617224767689303,48-72,0.018947281888714577,0,Month-to-month_Mailed check,71.56078291057288,2,2
7450-NWRTR,Male,1,No,No,12,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,99.45,1200.15,1,5,0.5159860492958436,6-12,0.08286464185071478,0,Month-to-month_Electronic check,100.0124916656257,6,2
8124-NZVGJ,Female,0,No,No,6,No,No phone service,DSL,No,No,No,Yes,Yes,Yes,One year,Yes,Mailed check,49.25,255.6,0,10,1.0,0-6,0.19268388031031347,0,One year_Mailed check,42.59999290000118,5,3
2162-FRZAA,Male,0,Yes,Yes,63,No,No phone service,DSL,No,Yes,Yes,Yes,No,No,Two year,No,Bank transfer (automatic),39.35,2395.05,0,9,0.8779196294933189,48-72,0.01642971962321049,1,Two year_Bank transfer (automatic),38.016666063227525,5,0
5376-DEQCP,Female,0,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,70.6,70.6,1,4,0.4117038330386156,0-6,0.9999999858356943,0,Month-to-month_Electronic check,70.5999294000706,2,2
5118-MUEYH,Female,0,Yes,No,48,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),105.1,5083.55,0,7,0.7029249712188472,24-48,0.02067452862258175,0,Month-to-month_Credit card (automatic),105.9072894602648,7,1
9095-HFAFX,Female,0,No,No,5,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),81.0,389.6,1,6,0.6457565664737331,0-6,0.20790554361420546,0,Month-to-month_Credit card (automatic),77.91998441600312,3,2
5627-TVBPP,Female,0,No,Yes,35,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),20.1,644.5,0,10,0.9850529364365697,24-48,0.03118696659241743,1,One year_Credit card (automatic),18.41428518816328,1,0
2379-ENZGV,Male,0,No,No,6,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,84.85,523.5,1,3,0.3113285481842204,0-6,0.1620821391364238,0,Month-to-month_Electronic check,87.24998545833576,4,2
3936-QQFLL,Male,0,No,No,2,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.75,39.3,0,9,0.9218584700662807,0-6,0.5025445164746943,0,Month-to-month_Mailed check,19.64999017500491,1,3
2589-AYCRP,Female,0,No,No,50,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),19.75,989.05,0,10,0.9839216452111216,48-72,0.019968656771681255,0,One year_Bank transfer (automatic),19.780999604380007,1,0
4067-HLYQI,Female,0,No,No,33,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),70.4,2406.1,0,10,0.9587322716160245,24-48,0.029258966780574807,0,Month-to-month_Bank transfer (automatic),72.91211900266306,2,2
5124-EOGYE,Male,0,No,No,31,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,20.45,638.55,0,10,0.9668696940373948,24-48,0.032025683138320125,0,Two year_Mailed check,20.598386432310114,1,3
5057-RKGLH,Female,0,Yes,Yes,9,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,20.35,191.1,0,8,0.820459501826429,6-12,0.10648874878865125,1,Two year_Mailed check,21.233330974074338,1,3
0292-WEGCH,Female,0,Yes,Yes,54,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,86.2,4524.05,0,9,0.8882341943361369,48-72,0.019053723982039604,1,Month-to-month_Electronic check,83.77870215224627,8,1
8910-ICHIU,Female,0,No,No,46,Yes,No,Fiber optic,Yes,Yes,Yes,No,Yes,No,One year,Yes,Credit card (automatic),95.65,4664.2,0,9,0.8875705270707178,24-48,0.02050726812304205,0,One year_Credit card (automatic),101.39564996965979,6,1
4097-YODCF,Male,0,No,Yes,34,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,Yes,One year,Yes,Electronic check,103.8,3470.8,0,8,0.8302073783507867,24-48,0.029906649755126583,1,One year_Electronic check,102.08234993875443,7,1
9715-WZCLW,Male,0,Yes,Yes,71,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,Two year,Yes,Electronic check,97.2,6910.3,0,10,1.0,48-72,0.014065959507681872,1,Two year_Electronic check,97.32816764326525,6,1
9786-YWNHU,Female,0,Yes,Yes,63,Yes,No,DSL,Yes,Yes,Yes,Yes,No,No,Two year,No,Mailed check,63.55,4014.2,0,7,0.759585793667241,48-72,0.015831298885000424,1,Two year_Mailed check,63.71745930607207,6,1
